event id,event name,event agency,event type,event borough,event location,event street side,street closure type,community board,police precinct,start_date,start_time,end_date,end_time
628996.0,miscellaneous,Parks Department,Special Event,Manhattan,"Sara D. Roosevelt Park: Houston St Plgd-Basketball-01 ,Sara D. Roosevelt Park: Houston St Plgd-Basketball-02",,,"03,","5,",2022-07-18,10:00:00,2022-07-18,14:00:00
631410.0,billion oyster project reef monitoring coney island,Parks Department,Special Event,Brooklyn,Kaiser Park: BBQ Area North,,,"13,","60,",2022-10-27,07:00:00,2022-10-27,19:00:00
681575.0,greenpoint avenue fair,Street Activity Permit Office,Street Festival,Queens,"GREENPOINT AVENUE between 42 STREET and 48 STREET,  46 STREET between QUEENS BOULEVARD and GREENPOINT AVENUE",Full,Full Street Closure,"2,","108,",2023-10-14,10:00:00,2023-10-14,18:00:00
796855.0,art club pop up: urban park rangers appreciation day,Parks Department,Special Event,Queens,Hammel Playground: Hammel Playground,,,"14,","100,",2024-07-30,15:30:00,2024-07-30,17:30:00
609293.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Manhattan Beach Park: Softball-01 ,Manhattan Beach Park: Pat Parlato Playground Lawn Area ,Manhattan Beach Park: Picnic Area 01",,,"15,","61,",2022-05-19,09:00:00,2022-05-19,14:00:00
717017.0,!porto deliv. 6/23 for 6/24. pickup 6/28. for gaelic fld.,Parks Department,Special Event,Bronx,Van Cortlandt Park: Gaelic-Football-01,,,"26,","47,",2023-06-24,09:00:00,2023-06-24,18:00:00
550679.0,sss cpe78 spring 21 june,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground ,,,"64, ","22, ",2021-06-24,15:30:00,2021-06-24,17:30:00
628307.0,graduation,Parks Department,Special Event,Queens,Forest Park: Bandshell and Seating,,,"82,","102,",2022-06-22,13:00:00,2022-06-22,15:00:00
700817.0,july practice,Parks Department,Special Event,Manhattan,Central Park: Bowling Green Lawn,,,"64,","22,",2023-07-31,08:15:00,2023-07-31,20:00:00
673846.0,big apple circus,Parks Department,Special Event,Manhattan,"Damrosch Park: Bandshell ,Damrosch Park: Tent Area",,,"7,","20,",2023-01-11,00:00:00,2023-01-11,23:59:00
812108.0,madison square park sukkah 2,Parks Department,Special Event,Manhattan,Madison Square Park: Farragut Lawn,,,"5,","13,",2024-10-27,00:00:00,2024-10-27,23:59:00
769725.0,youth sports,Parks Department,Special Event,Manhattan,Central Park: East 102nd St Clay Oval,,,"64,","22,",2024-06-28,13:00:00,2024-06-28,17:00:00
611008.0,pitkin avenue holiday tree lighting,Parks Department,Special Event,Brooklyn,Zion Triangle: Zion Triangle,,,"16,","73,",2022-01-05,14:00:00,2022-01-05,19:00:00
661177.0,re:new volunteer corps,Parks Department,Special Event,Brooklyn,Prospect Park: Grand Army Plaza Entrance,,,"55,","78,",2022-08-12,10:00:00,2022-08-12,13:00:00
814737.0,2024.11.08.09.16 idlewild park tree plantings,Parks Department,Special Event,Queens,Idlewild Park: Idlewild Park,,,"13,","105,",2024-11-08,10:00:00,2024-11-08,13:00:00
705967.0,2023.05..20 alley pond park forest restoration,Parks Department,Special Event,Queens,Alley Pond Park: Trails - Winchester Blvd & Grand Central Pkwy,,,"11,","111,",2023-05-20,10:00:00,2023-05-20,13:00:00
752760.0,soca aerobics,Parks Department,Special Event,Queens,Roy Wilkins Park: Performance Space,,,"12,","113,",2024-05-18,09:00:00,2024-05-18,19:00:00
724087.0,farewell brunch,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell North,,,"55,","78,",2023-09-09,10:00:00,2023-09-09,12:00:00
680341.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Marine Park: Softball-01 ,Marine Park: Softball-09 ,Marine Park: Softball-10",,,"18,","63,",2023-05-10,09:30:00,2023-05-10,14:00:00
545814.0,miscellaneous,Parks Department,Special Event,Manhattan,De Witt Clinton Park: Softball-01 ,,,"04, ","18, ",2021-06-24,08:00:00,2021-06-24,11:00:00
786032.0,miscellaneous,Parks Department,Special Event,Manhattan,"Central Park: Great Lawn South West Lawn ,Central Park: Great Lawn-Softball-04",,,"64,","22,",2024-06-27,17:00:00,2024-06-27,19:00:00
738465.0,dancing in the park,Parks Department,Special Event,Queens,Springfield Park: Springfield Park,,,"13,","105,",2024-08-03,15:00:00,2024-08-03,19:00:00
632081.0,pray for new york procession,Police Department,Parade,Queens,"MAIN STREET between KISSENA BOULEVARD and 41 AVENUE,  MAIN STREET between KISSENA BOULEVARD and NORTHERN BOULEVARD,  NORTHERN BOULEVARD between MAIN STREET and PARSONS BOULEVARD,  PARSONS BOULEVARD between NORTHERN BOULEVARD and NEGUNDO AVENUE,  NEGUNDO AVENUE between PARSONS BOULEVARD and KISSENA BOULEVARD,  KISSENA BOULEVARD between NEGUNDO AVENUE and ELDER AVENUE,  ELDER AVENUE between KISSENA BOULEVARD and MAIN STREET,  MAIN STREET between ELDER AVENUE and KISSENA BOULEVARD,  MAIN STREET be",East,Full Street Closure,"7,","109,",2022-05-08,11:30:00,2022-05-08,14:00:00
582285.0,pop-ups with project.kb,Parks Department,Special Event,Brooklyn,Osborn Playground (IS 275): Multi Purpose Play Area-01 ,,,"16, ","73, ",2021-08-01,12:00:00,2021-08-01,16:00:00
798319.0,nypd 66th pct yco summer camp family day,Parks Department,Special Event,Brooklyn,"Colonel David Marcus Playground: Softball-01   ,Colonel David Marcus Playground: Basketball-01 ,Colonel David Marcus Playground: Handball-04 ,Colonel David Marcus Playground: Handball-05",,,"12,","66,",2024-08-16,10:00:00,2024-08-16,14:00:00
679789.0,summer on the hudson mamapalooza,Parks Department,Special Event,Manhattan,"Riverside Park South: 70th Street Pier Plaza ,Riverside Park South: Pier I Cafe ,Riverside Park South: Little Engine Playground ,Riverside Park South: Locomotive Picnic Area",,,"7,","20,",2023-05-21,12:00:00,2023-05-21,17:00:00
598959.0,mozart for munchkins,Parks Department,Special Event,Manhattan,Central Park: Diana Ross Playground Lawn,,,"64,","22,",2021-09-29,10:00:00,2021-09-29,10:45:00
699473.0,august photography,Parks Department,Special Event,Staten Island,Silver Lake Park: Reservoir Circumference,,,"1,","120,",2023-10-29,09:00:00,2023-10-29,15:00:00
585294.0,summer fitness  ,Street Activity Permit Office,Plaza Event,Brooklyn,Myrtle Avenue Plaza: Myrtle Avenue Plaza MYRTLE AVENUE between GRAND AVENUE and EMERSON PLACE,Full,Pedestrian Plaza ,"2, ","88, ",2021-08-28,08:30:00,2021-08-28,11:00:00
701083.0,waterford pairs,Parks Department,Special Event,Manhattan,Central Park: Bowling Green Lawn,,,"64,","22,",2023-07-15,08:15:00,2023-07-15,20:00:00
681210.0,sss cpw94 spring 23 june,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape A,,,"64,","22,",2023-06-13,13:30:00,2023-06-13,17:30:00
629937.0,miscellaneous,Parks Department,Special Event,Queens,Kissena Corridor West: Kissena Corridor Park,,,"7,","109,",2022-05-19,09:00:00,2022-05-19,15:00:00
591394.0,miscellaneous,Parks Department,Special Event,Manhattan,"Highbridge Park: Wallenberg Plgd-Basketball-04 ,Highbridge Park: Wallenberg Plgd-Basketball-05 ",,,"12, ","34, ",2021-08-19,09:00:00,2021-08-19,16:00:00
676740.0,east coast car association toys for tots,Police Department,Parade,Queens,"Forest Park: Bandshell and Seating Forest Park between Bandshell and s,  FOREST PARK DRIVE WB EN JRP between FOREST PARK DRIVE and JRP, 29-01 216 STREET, JACKIE ROBINSON PKWY between FORREST PAK DRIVE and GCP,  GRAND CENTRAL PARKWAY between JACKIE ROBINSON PKWY and CLEARVIEW EXWY,  CLEARVIEW EXWY between GRAND CENTRAL PARKWAY and 35TH AVE EXIT 6A,  35 AV between CLEARVIEW EXWY and BELL BLVD,  BELL BLVD between 35 AV and 29 AV,  29 AVENUE between BELL BOULEVARD and 216 STREET",Full,Full Street Closure,"11, 5, 6, 8, 82,","102, 104, 107, 111,",2022-11-13,12:30:00,2022-11-13,14:00:00
550757.0,aa cpe102 spr21 june,Parks Department,Special Event,Manhattan,Central Park: East 102nd St Clay Oval ,,,"64, ","22, ",2021-06-30,13:30:00,2021-06-30,17:30:00
634471.0,miscellaneous,Parks Department,Special Event,Brooklyn,"McGuire Fields: Softball-02 ,McGuire Fields: Baseball-03 ,McGuire Fields: Softball-04 ,McGuire Fields: Baseball-05",,,"18,","63,",2022-05-20,09:00:00,2022-05-20,14:00:00
680952.0,broadway lincoln center fair,Street Activity Permit Office,Street Festival,Manhattan,BROADWAY between WEST   60 STREET and WEST   65 STREET,Full,Full Street Closure,"7,","20,",2023-05-14,10:00:00,2023-05-14,18:00:00
784067.0,concert,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Amphitheater,,,"11,","25,",2024-08-12,15:00:00,2024-08-12,19:00:00
609608.0,charile parker jazz festival,Parks Department,Special Event,Manhattan,"Tompkins Square Park: Temperance Fountain Plaza ,Tompkins Square Park: Old Bandshell ,Tompkins Square Park: Softball-01",,,"03, 3,","9,",2022-08-28,15:00:00,2022-08-28,22:00:00
546208.0,miscellaneous,Parks Department,Special Event,Manhattan,Baruch Playground: Basketball-01 ,,,"03, ","7, ",2021-06-23,08:00:00,2021-06-23,11:00:00
584773.0,1er cuadrangular de softball copa cerveza polar ny,Parks Department,Special Event,Manhattan,Randall's Island Park: Bronx Shore Fields-Softball-09 ,,,"11, ","25, ",2021-08-07,10:00:00,2021-08-07,19:00:00
700817.0,july practice,Parks Department,Special Event,Manhattan,Central Park: Bowling Green Lawn,,,"64,","22,",2023-07-31,08:15:00,2023-07-31,20:00:00
679732.0,sumer on the hudson zumba,Parks Department,Special Event,Manhattan,West Harlem Piers: Excursion Pier,,,"9,","26,",2023-09-30,11:00:00,2023-09-30,12:00:00
603301.0,cumbianza,Parks Department,Special Event,Queens,Juniper Valley Park: Picnic Area 02,,,"5,","104,",2021-10-13,17:00:00,2021-10-13,18:00:00
678755.0,menorah placement 2022,Parks Department,Special Event,Brooklyn,Prospect Park: Vanderbilt Lawn,,,"55,","78,",2023-01-04,13:00:00,2023-01-04,14:00:00
551132.0,nycruns central park half marathon or 4 mile event,Parks Department,Special Event,Manhattan,"Central Park: 102nd Street Transverse ,Central Park: Center Loop ",,,"64, ","22, ",2021-02-28,08:00:00,2021-02-28,14:00:00
601542.0,adult movement  classes,Parks Department,Special Event,Manhattan,Washington Square Park: Garibaldi Plaza,,,"2,","6,",2021-12-28,09:00:00,2021-12-28,12:00:00
681282.0,july-uws- adventure playground,Parks Department,Special Event,Manhattan,Central Park: Adventure Playground Lawn,,,"64,","22,",2023-07-31,13:00:00,2023-07-31,16:00:00
743930.0,sss cpe78 fall24 nov,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground,,,"64,","22,",2024-11-21,15:30:00,2024-11-21,17:00:00
635870.0,queensbridge spring festival,Parks Department,Special Event,Queens,Queensbridge Park: Multi Purpose Play Area-01,,,"01,","114,",2022-06-04,13:00:00,2022-06-04,16:00:00
818048.0,not-a-normal market,Street Activity Permit Office,Production Event,Manhattan,7 AVENUE between WEST   16 STREET and WEST   17 STREET,East,Sidewalk and Curb Lane Closure,"4,","10, 13,",2024-12-06,10:00:00,2024-12-08,17:00:00
705299.0,nycal league xc meets fall 2023,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground East Side 1,,,"26,","50,",2023-10-31,15:00:00,2023-10-31,18:00:00
726790.0,insect walk with steve nanz,Parks Department,Special Event,Queens,Highland Park: Reservoir Path,,,"5,","104,",2023-08-06,12:30:00,2023-08-06,14:00:00
753592.0,sunday holy hours - sept 2024,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Vatican Pavillion,,,"81,","110,",2024-09-22,10:00:00,2024-09-22,13:00:00
727367.0,children's day,Parks Department,Special Event,Queens,Frederick B. Judge Playground: Frederick B. Judge Playground,,,"10,","106,",2023-07-22,10:00:00,2023-07-22,18:00:00
754030.0,3rd birthday,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House North,,,"55,","78,",2024-06-15,09:00:00,2024-06-15,12:00:00
774906.0,travis 4th of july parade,Police Department,Parade,Staten Island,"CANNON AVENUE between GLEN STREET and VICTORY BOULEVARD,  GLEN STREET between CANNON AVENUE and VICTORY BOULEVARD,  VICTORY BOULEVARD between CANNON AVENUE and GLEN STREET",Both,Full Street Closure,"2,","121,",2024-07-04,12:00:00,2024-07-04,15:00:00
569595.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Marine Park: Softball-03 ,Marine Park: Softball-04 ",,,"18, ","63, ",2021-08-18,11:00:00,2021-08-18,15:00:00
699827.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Marine Park: Softball-11 ,Marine Park: Softball-12 ,Marine Park: Softball-13 ,Marine Park: Softball-01 ,Marine Park: Softball-02 ,Marine Park: Softball-03",,,"18,","63,",2023-05-18,09:00:00,2023-05-18,14:00:00
749661.0,miscellaneous,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape B,,,"64,","22,",2024-07-31,09:00:00,2024-07-31,16:00:00
569899.0,miscellaneous,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park ,,,"7, ","72, ",2021-08-27,08:00:00,2021-08-27,14:00:00
611334.0,kids yoga,Parks Department,Special Event,Manhattan,Washington Square Park: East Playground Sitting Area,,,"2,","6,",2022-09-28,10:30:00,2022-09-28,11:30:00
787277.0,volunteer landscaping and cleanup at ridgewood reservoir,Parks Department,Special Event,Queens,Highland Park: Reservoir Path,,,"5,","104,",2024-10-06,10:00:00,2024-10-06,12:00:00
559843.0,monday sweep at forest park,Parks Department,Special Event,Queens,Forest Park: Bandshell and Seating ,,,"82, ","102, ",2021-02-22,09:00:00,2021-02-22,11:00:00
625115.0,miscellaneous,Parks Department,Special Event,Bronx,Van Cortlandt Park: Stables Lawn,,,"26,","50,",2022-06-17,09:00:00,2022-06-17,14:00:00
706089.0,fathers day basketball game,Parks Department,Special Event,Manhattan,"Fred Samuel Playground: Fred Samuel Playground ,Fred Samuel Playground: Basketball-01",,,"10,","32,",2023-06-18,09:00:00,2023-06-18,19:00:00
753285.0,novas birthday,Parks Department,Special Event,Brooklyn,Prospect Park: Grecian Shelter/Peristyle Lawn West,,,"55,","78,",2024-08-24,09:00:00,2024-08-24,19:00:00
550728.0,sss cpw94 spring 21 june,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape A ,,,"64, ","22, ",2021-06-30,13:30:00,2021-06-30,17:30:00
771619.0,miscellaneous,Parks Department,Special Event,Queens,Addabbo Park: Pals Oval-Soccer-01,,,"10,","106,",2024-07-18,08:00:00,2024-07-18,16:00:00
740044.0,bike safety class- mccarren - october,Parks Department,Special Event,Brooklyn,McCarren Park: Bayard/Union Lawns,,,"1,","94,",2023-10-22,10:00:00,2023-10-22,16:00:00
739678.0,lexi- proposal,Parks Department,Special Event,Brooklyn,Prospect Park: Grecian Shelter/Peristyle Lawn West,,,"55,","78,",2023-11-04,15:00:00,2023-11-04,17:00:00
559368.0,pied piper spring musical - oklahoma,Parks Department,Special Event,Manhattan,Fort Tryon Park: Dongan Lawn ,,,"12, ","34, ",2021-06-13,14:00:00,2021-06-13,18:00:00
631469.0,miscellaneous,Parks Department,Special Event,Manhattan,"Randall's Island Park: East River Fields-Soccer-80 ,Randall's Island Park: East River Fields-Soccer-81",,,"11,","25,",2022-05-27,09:15:00,2022-05-27,13:15:00
552222.0,nysom winter park cleanup and giveaways,Parks Department,Special Event,Brooklyn,Bushwick Playground: Sitting Area ,,,"4, ","83, ",2021-01-24,12:00:00,2021-01-24,13:00:00
743878.0,manhattan turkey trot,Parks Department,Special Event,Manhattan,"Randall's Island Park: Flagpole Plaza and Lawns ,Randall's Island Park: Asphalt Pad ,Randall's Island Park: Harlem River Event Area ,Randall's Island Park: Park Paths and Roadways",,,"11,","25,",2024-11-17,09:00:00,2024-11-17,10:00:00
743712.0,sss cpe97c fall24 nov,Parks Department,Special Event,Manhattan,Central Park: East Meadow Clay Area,,,"64,","22,",2024-11-22,13:30:00,2024-11-22,17:30:00
573400.0,evening meditation series,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Flushing Meadows Corona Park ,,,"3, 4, 6, 7, 8, ","110, ",2021-08-31,19:00:00,2021-08-31,20:00:00
579432.0,in the park before dark with council member borelli,Parks Department,Special Event,Staten Island,Bloomingdale Park: Lawn Space ,,,"3, ","123, ",2021-06-01,10:00:00,2021-06-01,16:00:00
630711.0,miscellaneous,Parks Department,Special Event,Queens,Rosemary's Playground: Rosemary's Playground,,,"5,","104,",2022-06-21,08:00:00,2022-06-21,14:00:00
688984.0,"world aids marathon, half, 10 and 5k",Parks Department,Special Event,Queens,Rockaway Beach Boardwalk: Beach 108th Street,,,"14,","100,",2023-12-01,10:00:00,2023-12-01,16:30:00
756489.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Railroad Playground: Multi Purpose Play Area-01   ,Railroad Playground: Plaza ,Railroad Playground: Basketball-01",,,"17,","67,",2024-06-13,09:00:00,2024-06-13,14:00:00
696172.0,play and sustainability in bedstuy,Parks Department,Special Event,Brooklyn,Decatur Playground (PS 35): Sitting Area,,,"3,","81,",2023-06-03,11:00:00,2023-06-03,15:00:00
738553.0,playing music,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,,"14,","100,",2024-07-13,16:00:00,2024-07-13,20:00:00
787166.0,"68, 712, 727 - free community paddling in cpp june and july -",Parks Department,Special Event,Bronx,Concrete Plant Park: Concrete Plant Park,,,"2,","41,",2024-07-27,09:00:00,2024-07-27,16:00:00
546247.0,miscellaneous,Parks Department,Special Event,Manhattan,Tompkins Square Park: Softball-01 ,,,"03, ","9, ",2021-06-23,08:00:00,2021-06-23,11:00:00
788049.0,queens college summer series,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Flushing Meadows Corona Park,,,"3, 4, 6, 7, 8,","110,",2024-07-20,12:00:00,2024-07-20,17:00:00
583076.0,nypd patrol borough summer of growth park cleanup,Parks Department,Special Event,Staten Island,Bloomingdale Park: Trails   ,,,"3, ","123, ",2021-08-17,11:00:00,2021-08-17,15:00:00
795538.0,cipriani events,Street Activity Permit Office,Production Event,Manhattan,EXCHANGE PLACE between WILLIAM STREET and HANOVER STREET,North,Curb Lane Only,"1,","1,",2024-07-14,00:30:00,2024-07-14,23:30:00
561914.0,watercolor art workshop,Parks Department,Special Event,Manhattan,Vincent F. Albano Jr. Playground: Vincent F. Albano Jr. Playground ,,,"6, ","13, ",2021-05-18,12:00:00,2021-05-18,14:00:00
786272.0,fathers day,Parks Department,Special Event,Queens,Forest Park: BBQ Area Grey,,,"82,","102,",2024-06-15,10:00:00,2024-06-15,18:00:00
596420.0,outreach at the beach with assembly member cymbrowitz,Parks Department,Special Event,Brooklyn,Manhattan Beach Park: Boardwalk ,,,"15, ","61, ",2021-08-30,10:00:00,2021-08-30,16:00:00
